,loss,val_loss,lr
66,0.017468154430389404,0.01936432532966137,1e-04
67,0.01642989180982113,0.01864481344819069,1e-04
68,0.016113948076963425,0.018323207274079323,1e-04
69,0.016608115285634995,0.019315795972943306,1e-04
70,0.015924133360385895,0.018703535199165344,1e-04
71,0.015355047769844532,0.019011272117495537,1e-04
72,0.015374994836747646,0.018569961190223694,1e-04
73,0.018653471022844315,0.2754790782928467,1e-04
74,0.020092636346817017,0.01908743940293789,1e-04
75,0.01835581660270691,0.019922686740756035,1e-04
76,0.015969840809702873,0.01856916770339012,1e-04
77,0.015614978969097137,0.018643338233232498,1e-04
78,0.015363422222435474,0.019541651010513306,1e-04
79,0.015337776392698288,0.018815111368894577,1e-04
80,0.015388389118015766,0.019318265840411186,1e-04
81,0.014867817983031273,0.01835273578763008,1e-04
82,0.015064933337271214,0.019321562722325325,1e-04
83,0.015045485459268093,0.02118726819753647,1e-04
84,0.016158495098352432,0.02125576324760914,1e-04
85,0.016276078298687935,0.019164016470313072,1e-04
86,0.01579008437693119,0.019964875653386116,1e-04
87,0.014495428651571274,0.02030688151717186,1e-04
88,0.015249990858137608,0.019807858392596245,1e-04
89,0.01453570369631052,0.018989915028214455,1e-04
90,0.013884143903851509,0.021737579256296158,1e-04
91,0.01461036317050457,0.01851612702012062,1e-04
92,0.013674779795110226,0.018168095499277115,1e-04
93,0.01446100976318121,0.017730459570884705,1e-04
94,0.013589683920145035,0.01873244345188141,1e-04
95,0.012899373658001423,0.018368231132626534,1e-04
96,0.013963072560727596,0.01787354238331318,1e-04
97,0.013118126429617405,0.01874708943068981,1e-04
98,0.012771675363183022,0.01865708827972412,1e-04
99,0.013748649507761002,0.018639229238033295,1e-04
100,0.013033904135227203,0.01818385161459446,1e-04
101,0.012771992944180965,0.01808755286037922,1e-04
102,0.01279662549495697,0.017890755087137222,1e-04
103,0.012763086706399918,0.018392089754343033,1e-04
104,0.012453742325305939,0.017716417089104652,1e-04
105,0.01222520787268877,0.017859648913145065,1e-04
106,0.01197908353060484,0.01827259175479412,1e-04
107,0.013627341948449612,0.018573548644781113,1e-04
108,0.013592495582997799,0.018913643434643745,1e-04
109,0.012522747740149498,0.01865050196647644,1e-04
110,0.012805664911866188,0.0183608029037714,1e-04
111,0.012596720829606056,0.019006598740816116,1e-04
112,0.01244966872036457,0.018905533477663994,1e-04
113,0.012196024879813194,0.018574940040707588,1e-04
114,0.01156932208687067,0.018113086000084877,1e-04
115,0.011525211855769157,0.017950665205717087,1e-04
116,0.011924484744668007,0.01964135281741619,1e-04
117,0.01223688293248415,0.019713446497917175,1e-04
118,0.01218937337398529,0.020008333027362823,1e-04
119,0.012112519703805447,0.019208502024412155,1e-04
120,0.011832873336970806,0.01823793165385723,1e-04
121,0.011465311050415039,0.018862536177039146,1e-04
122,0.014453350566327572,0.2944111227989197,1e-04
123,0.015280975960195065,0.019958175718784332,1e-04
124,0.012546954676508904,0.018531905487179756,1e-04
125,0.012388116680085659,0.019462110474705696,1e-04
126,0.012531508691608906,0.018594393506646156,1e-04
127,0.012173867784440517,0.018411561846733093,1e-04
128,0.011771107092499733,0.019670719280838966,1e-04
129,0.011579145677387714,0.0187410619109869,1e-04
130,0.011647275649011135,0.019216084852814674,1e-04
131,0.011890670284628868,0.018480248749256134,1e-04
132,0.010891217738389969,0.0178940761834383,1e-04
133,0.011998376809060574,0.018513504415750504,1e-04
134,0.010605351999402046,0.03346927464008331,1e-04
135,0.013973232358694077,0.07787737250328064,1e-04
136,0.013068531639873981,0.036788590252399445,1e-04
137,0.012632257305085659,0.022771550342440605,1e-04
138,0.011754763312637806,0.018656358122825623,1e-04
139,0.010925599373877048,0.01898515783250332,1e-04
140,0.011707883328199387,0.019502317532896996,1e-04
141,0.011717722751200199,0.019790461286902428,1e-04
142,0.011534669436514378,0.018828971311450005,1e-04
143,0.009899917989969254,0.017785297706723213,1e-04
144,0.009909439831972122,0.017839467152953148,1e-04
145,0.01004105992615223,0.019473524764180183,1e-04
146,0.011060117743909359,0.018201541155576706,1e-04
147,0.009949928149580956,0.018510228022933006,1e-04
148,0.009701130911707878,0.01840214990079403,1e-04
149,0.010521769523620605,0.018789017572999,1e-04
150,0.009375614114105701,0.01802545227110386,1e-04
151,0.009704126976430416,0.018291287124156952,1e-04
152,0.009978607296943665,0.01866031438112259,1e-04
153,0.01037823036313057,0.018053613603115082,1e-04
154,0.00930089596658945,0.018643030896782875,1e-04
155,0.009439817629754543,0.01867576315999031,1e-04
156,0.009629285894334316,0.01793741062283516,1e-04
157,0.009524001739919186,0.018177257850766182,1e-04
158,0.01054416038095951,0.01958869956433773,1e-04
159,0.009840589016675949,0.0187147855758667,1e-04
160,0.008822830393910408,0.01808401383459568,1e-04
161,0.008732311427593231,0.01778283901512623,1e-04
162,0.009059648029506207,0.018282925710082054,1e-04
163,0.008522369898855686,0.01807956025004387,1e-04
164,0.00872326735407114,0.018301527947187424,1e-04
165,0.009247840382158756,0.019299793988466263,1e-04
166,0.009143943898379803,0.01850590482354164,1e-04
167,0.009601021185517311,0.018272725865244865,1e-04
168,0.009643642231822014,0.018657155334949493,1e-04
169,0.009111300110816956,0.018090276047587395,1e-04
170,0.00860054325312376,0.0183209590613842,1e-04
171,0.00816735252737999,0.017978856340050697,1e-04
172,0.007730172481387854,0.0180489681661129,1e-04
173,0.008578242734074593,0.018212491646409035,1e-04
174,0.008156903088092804,0.018334651365876198,1e-04
175,0.008351808413863182,0.018950173631310463,1e-04
176,0.008417193777859211,0.019546328112483025,1e-04
177,0.008835501037538052,0.01881011202931404,1e-04
178,0.008508952334523201,0.019489971920847893,1e-04
179,0.008907445706427097,0.018236683681607246,1e-04
180,0.009211509488523006,0.01811324432492256,1e-04
181,0.00952377449721098,0.018512897193431854,1e-04
182,0.008739227429032326,0.01960555836558342,1e-04
183,0.00798353273421526,0.017863746732473373,1e-04
184,0.00885772705078125,0.020772533491253853,1e-04
185,0.00801094900816679,0.019778789952397346,1e-04
186,0.008230980485677719,0.017776625230908394,1e-04
187,0.007788473274558783,0.018232431262731552,1e-04
188,0.007567611522972584,0.017865745350718498,1e-04
189,0.007581078447401524,0.01816358044743538,1e-04
190,0.007784361019730568,0.01815933734178543,1e-04
191,0.00796943623572588,0.01838589459657669,1e-04
192,0.00762765109539032,0.018376216292381287,1e-04
193,0.007389438338577747,0.018060682341456413,1e-04
194,0.0071184770204126835,0.018112700432538986,1e-04
195,0.0072350348345935345,0.018013907596468925,1e-04
196,0.0073828501626849174,0.018126405775547028,1e-04
197,0.007316702976822853,0.018389014527201653,1e-04
198,0.007262999191880226,0.018055567517876625,1e-04
199,0.00747899292036891,0.018404191359877586,1e-04
200,0.007720238994807005,0.01908736675977707,1e-04
201,0.008133884519338608,0.01881089061498642,1e-04
202,0.007411673199385405,0.018507687374949455,1e-04
203,0.007422559428960085,0.01889277622103691,1e-04
204,0.0070439353585243225,0.018069935962557793,1e-04
205,0.006989878136664629,0.017804276198148727,1e-04
206,0.006735594477504492,0.01812130957841873,1e-04
207,0.007162973750382662,0.01888875663280487,1e-04
208,0.008568193763494492,0.01974916085600853,1e-04
209,0.007859022356569767,0.01799011416733265,1e-04
210,0.007438368164002895,0.018362129107117653,1e-04
211,0.00765274278819561,0.01863493211567402,1e-04
212,0.008081845007836819,0.021658634766936302,1e-04
213,0.008936495520174503,0.023655781522393227,1e-04
214,0.008282389491796494,0.020032405853271484,1e-04
215,0.00802497286349535,0.01827557012438774,1e-04
216,0.007512606214731932,0.018027594313025475,1e-04
217,0.006949467584490776,0.017940426245331764,1e-04
218,0.006722656078636646,0.01829683780670166,1e-04
219,0.007217171136289835,0.0185488723218441,1e-04
220,0.006726386025547981,0.018761150538921356,1e-04
221,0.006488718092441559,0.01848938688635826,1e-04
222,0.006595064885914326,0.018195180222392082,1e-04
223,0.006317459046840668,0.01837443746626377,1e-04
224,0.006050777155905962,0.01801975630223751,1e-04
225,0.006512550171464682,0.018530013039708138,1e-04
226,0.00625584414228797,0.018062405288219452,1e-04
227,0.006297368090599775,0.01822066307067871,1e-04
228,0.005907896440476179,0.017796186730265617,1e-04
229,0.005928870290517807,0.018374143168330193,1e-04
230,0.006208925973623991,0.017718465998768806,1e-04
231,0.005945184733718634,0.018084170296788216,1e-04
232,0.0062964907847344875,0.018078992143273354,1e-04
233,0.0060257199220359325,0.017863072454929352,1e-04
234,0.0062136221677064896,0.017992988228797913,1e-04
235,0.005850776564329863,0.018114052712917328,1e-04
236,0.0058767348527908325,0.018626699224114418,1e-04
237,0.005933006294071674,0.017930930480360985,1e-04
238,0.006207292899489403,0.018329596146941185,1e-04
239,0.006280365400016308,0.01833473891019821,1e-04
240,0.005968832410871983,0.017918184399604797,1e-04
241,0.005838925018906593,0.017911067232489586,1e-04
242,0.005976084619760513,0.01806856319308281,1e-04
243,0.005530148278921843,0.017927708104252815,1e-04
244,0.005629802122712135,0.018245434388518333,1e-04
245,0.00555219454690814,0.018573468551039696,1e-04
246,0.005874853581190109,0.01845305971801281,1e-04
247,0.006159494165331125,0.01802406832575798,1e-04
248,0.005748707801103592,0.01821606233716011,1e-04
249,0.005545266903936863,0.0188029482960701,1e-04
250,0.005087831057608128,0.018196215853095055,1e-05
251,0.004648193251341581,0.017878815531730652,1e-05
252,0.004468515049666166,0.01795121468603611,1e-05
253,0.0043703485280275345,0.01786910742521286,1e-05
254,0.004390999674797058,0.017855405807495117,1e-05
255,0.004280929919332266,0.017874825745821,1e-05
256,0.004233851563185453,0.017847886309027672,1e-05
257,0.004391846247017384,0.017867257818579674,1e-05
258,0.004087186884135008,0.017776720225811005,1e-05
259,0.004133987240493298,0.017800835892558098,1e-05
260,0.004255312494933605,0.017825566232204437,1e-05
261,0.004099901765584946,0.017876245081424713,1e-05
262,0.004097594879567623,0.017969513311982155,1e-05
263,0.00427674176171422,0.01795489713549614,1e-05
264,0.004224373027682304,0.017860522493720055,1e-05
265,0.004037036560475826,0.017829833552241325,1e-05
266,0.004031491000205278,0.017806725576519966,1e-05
267,0.004042245447635651,0.017799338325858116,1e-05
268,0.004000969231128693,0.017830226570367813,1e-05
269,0.003988523501902819,0.017852293327450752,1e-05
270,0.003953086212277412,0.017841719090938568,1e-05
271,0.00400980981066823,0.01784021221101284,1e-05
272,0.004005062859505415,0.017795970663428307,1e-05
273,0.004108586348593235,0.017803408205509186,1e-05
274,0.004110248759388924,0.017802467569708824,1e-05
275,0.003991279285401106,0.018024232238531113,1e-05
276,0.003922154661267996,0.017960870638489723,1e-05
277,0.0038778786547482014,0.01788984425365925,1e-05
278,0.003888305276632309,0.01787305250763893,1e-05
279,0.0038731673266738653,0.01787848025560379,1e-05
280,0.004104338586330414,0.01786927692592144,1e-05
281,0.003976868465542793,0.017972441390156746,1e-05
282,0.003864848054945469,0.017767515033483505,1e-05
283,0.003982300870120525,0.017865873873233795,1e-05
284,0.004016028717160225,0.017896214500069618,1e-05
285,0.004197425674647093,0.017938856035470963,1e-05
286,0.003969183657318354,0.017907876521348953,1e-05
287,0.003937908913940191,0.017931584268808365,1e-05
288,0.0038321861065924168,0.01785617135465145,1e-05
289,0.003880638862028718,0.017784589901566505,1e-05
290,0.0038211846258491278,0.017887642607092857,1e-05
291,0.003802403574809432,0.017920859158039093,1e-05
292,0.003796894568949938,0.017977861687541008,1e-05
293,0.003805960062891245,0.0179055854678154,1e-05
294,0.00392074603587389,0.017875496298074722,1e-05
295,0.0038179000839591026,0.017885904759168625,1e-05
296,0.004032622557133436,0.01782839186489582,1e-05
297,0.003743028035387397,0.017741922289133072,1e-05
298,0.0037182695232331753,0.017829710617661476,1e-05
299,0.0038093184120953083,0.01791960746049881,1e-05
